,id,fecha,latitud_origen,longitud_origen,latitud_destino,longitud_destino,distancia,tiempo,region_origen,region_destino
1013,124090708,2021-07-23,-13.1591,-74.23208,-11.4786,-76.33594000000001,464901.0,37301.0,Ayacucho,Junín
1014,124091805,2021-07-26,-6.483948,-76.36053,-6.364579999999999,-76.61804000000001,42044.0,3550.0,San Martín,San Martín
1015,124093426,2021-08-01,-12.00825,-77.1272,-11.9941,-77.12314,6794.0,602.0,,
1016,124088645,2021-07-19,-11.96502,-77.12262,-12.06643,-77.04802,20607.0,2623.0,,Lima
1017,124093550,2021-08-01,-5.716415,-78.7984,-6.38427,-78.62234000000001,156568.0,17000.0,Cajamarca,Cajamarca
1018,124089953,2021-07-22,-11.96519,-77.12257,-11.93423,-77.07791999999999,11012.0,1964.0,,Lima
1019,124087633,2021-07-19,-8.12882,-79.04449,-8.12702,-79.03851999999999,1178.0,300.0,La Libertad,La Libertad
1020,124088497,2021-07-19,-12.03601,-77.07905,-11.48373,-76.62662,108078.0,9203.0,Lima,Lima
1021,124092453,2021-07-29,-12.04939,-77.12577,-12.0571,-77.13274,3143.0,414.0,,
1022,124090690,2021-07-23,-12.09061,-77.03333,-12.0554,-77.04594,5048.0,879.0,Lima,Lima
1023,124089628,2021-07-21,-9.07765,-78.5894,-9.51898,-78.27821999999999,185406.0,10243.0,Ancash,Ancash
1024,124092572,2021-07-29,-13.54148,-71.92746,-14.1985,-71.32104,120195.0,8475.0,Cusco,Cusco
1025,124090005,2021-07-22,-12.15583,-76.98,-12.23273,-76.97852,12269.0,1374.0,Lima,Lima
1026,124092166,2021-07-27,-11.91136,-77.12868,-12.072,-77.08794,20080.0,2105.0,,Lima
1027,124091339,2021-07-26,-12.15577,-76.98017,-12.0524,-76.92334000000001,18578.0,1947.0,Lima,Lima
1028,124088933,2021-07-20,-12.06782,-76.97199,-12.07663,-77.02752,8446.0,643.0,Lima,Lima
1029,124091233,2021-07-25,-13.30554,-72.11964,-13.682,-71.32834,154468.0,11155.0,Cusco,Cusco
1030,124092076,2021-07-27,-5.201547,-80.64637,-5.19027,-80.60724,6946.0,1077.0,Departamento de Piura,Departamento de Piura
1031,124089524,2021-07-21,-11.97697,-77.01445,-12.12743,-77.00301999999999,21880.0,2601.0,Lima,Lima
1032,124088734,2021-07-19,-12.0256,-77.02482,-11.95203,-76.88682,25829.0,2724.0,Lima,Lima
1033,124090649,2021-07-23,-6.482259,-76.3621,-6.483429999999999,-76.39944,6324.0,863.0,San Martín,San Martín
1034,124088640,2021-07-19,-16.33474,-71.54852,-16.431729999999998,-71.47672,19942.0,2977.0,Arequipa,Arequipa
1035,124090027,2021-07-22,-12.15583,-76.97977,-12.10013,-77.04751999999999,17062.0,1561.0,Lima,Lima
1036,124093136,2021-07-31,-13.54379,-71.91965,-13.9852,-71.42454000000001,97906.0,6941.0,Cusco,Cusco
1037,124092831,2021-07-30,-5.201528,-80.6463,-5.09421,-81.12444,62852.0,3375.0,Departamento de Piura,Departamento de Piura
1038,124093221,2021-07-31,-12.1545,-76.98429,-12.2502,-76.95264,13472.0,1046.0,Lima,Lima
1039,124090673,2021-07-23,-12.15547,-76.98017,-12.2625,-76.88964,22674.0,2012.0,Lima,Lima
1040,124092154,2021-07-27,-14.04109,-75.69913,-14.0883,-75.75524,9664.0,1421.0,Ica,Ica
1041,124089044,2021-07-20,-13.16511,-74.2145,-13.23423,-74.05131999999999,43076.0,5446.0,Ayacucho,Ayacucho
1042,124088769,2021-07-19,-12.15549,-76.9799,-12.20343,-76.99781999999999,11891.0,1234.0,Lima,Lima
1043,124089279,2021-07-20,-11.98656,-77.12461,-12.05073,-76.99132,22742.0,2621.0,,Lima
1044,124089779,2021-07-22,-12.02646,-77.03926,-11.93413,-77.07772,14582.0,1551.0,Lima,Lima
1045,124092386,2021-07-28,-11.96664,-77.12257,-11.5355,-76.65564,120072.0,12482.0,,Lima
1046,124088859,2021-07-20,-7.140462,-78.51376,-7.17125,-78.53112,7178.0,1769.0,Cajamarca,Cajamarca
1047,124093336,2021-08-01,-8.422278,-74.56279,-8.39995,-74.58064,5551.0,907.0,Ucayali,Ucayali
1048,124091725,2021-07-26,-12.15559,-76.97997,-12.3341,-76.84064000000001,32424.0,2312.0,Lima,Lima
1049,124092409,2021-07-28,-11.96507,-77.12269,-12.0571,-77.13274,13380.0,1494.0,,
1050,124093269,2021-07-31,-9.098353,-78.56908,-8.971530000000001,-78.58714,21229.0,2290.0,Ancash,Ancash
1051,124091301,2021-07-25,-5.201248,-80.63924,-5.28792,-80.71724,26123.0,2779.0,Departamento de Piura,Departamento de Piura
1052,124090916,2021-07-24,-9.537113,-77.53118,-9.48519,-77.52874,6807.0,1038.0,Ancash,Ancash
1053,124089068,2021-07-20,-11.89866,-77.12949,-12.08343,-77.05412,25717.0,3099.0,,Lima
1054,124090567,2021-07-23,-8.094966,-78.99693,-7.9291,-78.52064,79453.0,7135.0,La Libertad,La Libertad
1055,124088884,2021-07-20,-12.13971,-76.99329,-12.07823,-76.76321999999999,34409.0,4013.0,Lima,Lima
1056,124089631,2021-07-21,-12.94197,-76.3857,-12.62433,-76.68491999999999,65397.0,3267.0,Lima,Lima
1057,124091849,2021-07-26,-6.483948,-76.36053,-6.30575,-76.77914,159404.0,10813.0,San Martín,San Martín
1058,124093086,2021-07-31,-12.15571,-76.98008,-12.2502,-76.95264,14007.0,1287.0,Lima,Lima
1059,124092398,2021-07-28,-11.41696,-75.69786,-11.4786,-76.33594000000001,136867.0,12127.0,Junín,Junín
1060,124093205,2021-07-31,-13.66349,-73.3981,-13.5385,-73.71214,82159.0,6807.0,Apurímac,Apurímac
1061,124091237,2021-07-25,-15.837,-70.01792,-15.5042,-70.14894000000001,45652.0,3715.0,Puno,Puno
1062,124089747,2021-07-21,-12.07141,-77.1103,-12.02513,-77.03891999999999,12477.0,1862.0,,Lima
1063,124093310,2021-07-31,-11.965,-77.12268,-12.0483,-77.01054,24086.0,2474.0,,Lima
1064,124089846,2021-07-22,-17.99216,-70.25239,-17.621229999999997,-70.76862,94031.0,4615.0,Tacna,Tacna
1065,124090475,2021-07-23,-12.18624,-76.94797,-12.0985,-77.04294,23539.0,2181.0,Lima,Lima
1066,124088737,2021-07-19,-12.01752,-77.00129,-12.09033,-77.01992,13639.0,1253.0,Lima,Lima
1067,124089710,2021-07-21,-9.53662,-77.53123,-9.52637,-77.53662,1608.0,365.0,Ancash,Ancash
1068,124092763,2021-07-30,-8.072938,-79.03902,-8.062510000000001,-79.08104,6299.0,1074.0,La Libertad,La Libertad
1069,124088646,2021-07-19,-12.01752,-77.00129,-12.13523,-76.99432,17361.0,1757.0,Lima,Lima
1070,124092732,2021-07-30,-11.9768,-77.01421,-12.1705,-76.99314,27451.0,2902.0,Lima,Lima
1071,124090084,2021-07-22,-9.536615,-77.53127,-9.35123,-77.58932,23136.0,2666.0,Ancash,Ancash
1072,124092090,2021-07-27,-11.96515,-77.12285,-11.9558,-77.08544,7399.0,1517.0,,Lima
1073,124089112,2021-07-20,-11.98656,-77.12461,-12.05263,-77.06201999999999,13503.0,1634.0,,Lima
1074,124091355,2021-07-26,-12.15577,-76.98017,-12.0341,-76.91254,19560.0,2034.0,Lima,Lima
1075,124091687,2021-07-26,-12.94504,-76.38577,-12.925,-76.43894,20076.0,1660.0,Lima,Lima
1076,124089738,2021-07-21,-12.16562,-76.92236,-12.21523,-76.91242,7454.0,1024.0,Lima,Lima
1077,124093263,2021-07-31,-11.97648,-76.77332,-11.9855,-76.78554,9511.0,980.0,Lima,Lima
1078,124089622,2021-07-21,-16.60071,-72.76962,-16.558629999999997,-72.60392,35700.0,2944.0,Arequipa,Arequipa
1079,124090981,2021-07-24,-13.53995,-71.92645,-13.547,-71.94724000000001,4040.0,690.0,Cusco,Cusco
1080,124093133,2021-07-31,-5.20156,-80.64639,-4.640219999999999,-80.42194,94061.0,6551.0,Departamento de Piura,Departamento de Piura
1081,124088722,2021-07-19,-11.96544,-77.12227,-12.05263,-77.06201999999999,16487.0,2099.0,,Lima
1082,124089098,2021-07-20,-16.33479,-71.54847,-16.43383,-71.53612,13792.0,1990.0,Arequipa,Arequipa
1083,124088524,2021-07-19,-6.774295,-79.82738,-6.636159999999999,-79.79212,19377.0,1842.0,Lambayeque,Lambayeque
1084,124092833,2021-07-30,-11.96504,-77.12262,-11.9439,-77.05184,11367.0,2096.0,,Lima
1085,124091356,2021-07-26,-15.49089,-70.13267,-15.5042,-70.14894000000001,2826.0,627.0,Puno,Puno
1086,124093482,2021-08-01,-9.111002,-78.55061,-8.821720000000001,-78.62794000000001,38266.0,2729.0,Ancash,La Libertad
1087,124088267,2021-07-19,-13.53964,-71.91817,-13.66753,-71.58192,56219.0,4594.0,Cusco,Cusco
1088,124092003,2021-07-27,-13.54004,-71.91803,-13.3208,-71.98434,53357.0,4426.0,Cusco,Cusco
1089,124092153,2021-07-27,-13.54159,-71.92736,-13.0021,-72.67184,195102.0,16227.0,Cusco,Cusco
1090,124087678,2021-07-19,-10.60392,-75.38525,-11.47953,-74.49682,230808.0,17015.0,Pasco,Junín
1091,124090777,2021-07-24,-11.99144,-77.01133,-12.1541,-76.95664000000001,23515.0,2945.0,Lima,Lima
1092,124092808,2021-07-30,-9.536989,-77.53114,-9.53382,-77.53534,2513.0,604.0,Ancash,Ancash
1093,124092642,2021-07-30,-3.558845,-80.41836,-3.49071,-80.26814,22168.0,1744.0,Tumbes,Tumbes
1094,124090392,2021-07-23,-15.4894,-70.13111,-15.3432,-69.53244000000001,93093.0,5922.0,Puno,Puno
1095,124089498,2021-07-21,-12.11982,-76.99744,-12.07623,-77.02462,9528.0,1121.0,Lima,Lima
1096,124090983,2021-07-24,-12.15568,-76.98004,-12.0757,-76.91754,16955.0,1639.0,Lima,Lima
1097,124092696,2021-07-30,-13.42919,-76.13319,-13.434,-76.14114000000001,1579.0,288.0,Ica,Ica
1098,124092016,2021-07-27,-12.15559,-76.9799,-12.2557,-76.89434,18983.0,1717.0,Lima,Lima
1099,124088603,2021-07-19,-12.02998,-77.09393,-11.85843,-77.09541999999999,26034.0,2781.0,Lima,Lima
1100,124093554,2021-08-01,-13.54381,-71.91971,-13.418,-71.64554,64878.0,4967.0,Cusco,Cusco
1101,124092764,2021-07-30,-6.775546,-79.83973,-6.843789999999999,-79.29214,74236.0,5689.0,Lambayeque,Lambayeque
1102,124092540,2021-07-29,-11.99489,-77.12594,-12.0702,-77.13524000000001,10665.0,1416.0,,
1103,124093321,2021-08-01,-12.01073,-77.08926,-11.9764,-76.80164,36765.0,4077.0,Lima,Lima
1104,124090998,2021-07-24,-5.189034,-80.64843,-5.001709999999999,-80.21314000000001,82465.0,6090.0,Departamento de Piura,Departamento de Piura
1105,124092032,2021-07-27,-5.201547,-80.64637,-5.1896,-80.62954,2828.0,550.0,Departamento de Piura,Departamento de Piura
1106,124092650,2021-07-30,-3.558845,-80.41836,-3.4892600000000003,-80.25194,25035.0,2053.0,Tumbes,Tumbes
1107,124090250,2021-07-22,-5.18376,-80.66547,-4.84496,-80.27382,87611.0,5581.0,Departamento de Piura,Departamento de Piura
1108,124090755,2021-07-24,-13.53254,-71.92664,-13.4881,-72.11734,26521.0,3079.0,Cusco,Cusco
1109,124090732,2021-07-24,-12.01025,-77.11206,-12.0973,-77.05964,16427.0,1805.0,,Lima
1110,124093503,2021-08-01,-9.111002,-78.55061,-8.982750000000001,-78.12264,73623.0,5753.0,Ancash,Ancash
1111,124093456,2021-08-01,-11.05753,-75.33189,-11.1286,-75.35974,10866.0,1075.0,Junín,Junín
1112,124087601,2021-07-18,-15.47972,-70.14004,-15.85073,-70.03032,47438.0,3972.0,Puno,Puno
1113,124091869,2021-07-27,-11.95551,-77.06174,-12.0284,-77.07594,12036.0,1211.0,Lima,Lima
1114,124092930,2021-07-30,-6.775546,-79.83973,-6.93007,-79.59064000000001,47083.0,3298.0,Lambayeque,Lambayeque
1115,124093524,2021-08-01,-13.65259,-73.43415,-13.5385,-73.71214,78620.0,6481.0,Apurímac,Apurímac
1116,124088880,2021-07-20,-12.94639,-76.38345,-12.62983,-76.68072,65340.0,3099.0,Lima,Lima
1117,124091955,2021-07-27,-12.94218,-76.38596,-12.9259,-76.51034,40314.0,2289.0,Lima,
1118,124089234,2021-07-20,-16.6007,-72.76963,-16.13833,-73.87262,151878.0,9434.0,Arequipa,Arequipa
1119,124092393,2021-07-28,-11.86174,-77.07834,-11.9898,-77.09244000000001,16549.0,1621.0,Lima,Lima
1120,124092318,2021-07-28,-3.558797,-80.41895,-3.57383,-80.46074,7484.0,1204.0,Tumbes,Tumbes
1121,124093114,2021-07-31,-13.54379,-71.91965,-13.3714,-71.92904,43394.0,3767.0,Cusco,Cusco
1122,124091241,2021-07-25,-6.773885,-79.85686,-6.75312,-79.70644,18717.0,2190.0,Lambayeque,Lambayeque
1123,124091779,2021-07-26,-16.39215,-71.51381,-16.2311,-72.47594000000001,162419.0,10279.0,Arequipa,Arequipa
1124,124090364,2021-07-23,-12.15547,-76.98017,-12.1794,-76.99994000000001,5643.0,964.0,Lima,Lima
1125,124093208,2021-07-31,-11.96499,-77.12278,-11.9969,-76.84464,43159.0,4127.0,,Lima
1126,124090821,2021-07-24,-12.11726,-77.04399,-12.1811,-77.02214000000001,10137.0,1230.0,Lima,Lima
1127,124091939,2021-07-27,-11.96722,-77.12457,-11.898,-77.10014000000001,12074.0,1370.0,,
1128,124091944,2021-07-27,-12.05447,-77.01488,-12.1444,-77.02734000000001,11691.0,1271.0,Lima,Lima
1129,124089804,2021-07-22,-5.343497,-80.71088,-5.19171,-80.64511999999999,21968.0,2003.0,Departamento de Piura,Departamento de Piura
1130,124089705,2021-07-21,-12.15566,-76.97979,-12.11553,-76.97532,5632.0,491.0,Lima,Lima
1131,124092852,2021-07-30,-12.15571,-76.98002,-12.13,-77.03884000000001,14446.0,1573.0,Lima,Lima
1132,124089125,2021-07-20,-16.35072,-71.54089,-16.44383,-71.52691999999999,13621.0,1797.0,Arequipa,Arequipa
1133,124092703,2021-07-30,-5.201528,-80.6463,-5.07933,-81.07964,59999.0,2898.0,Departamento de Piura,Departamento de Piura
1134,124090865,2021-07-24,-13.53254,-71.92664,-13.3076,-72.12184,69166.0,5518.0,Cusco,Cusco
1135,124088772,2021-07-19,-6.233283,-77.86757,-6.28295,-77.85022,9172.0,1402.0,Amazonas,Amazonas
1136,124091132,2021-07-25,-5.201479,-80.64362,-5.21995,-80.09914,67689.0,4196.0,Departamento de Piura,Departamento de Piura
1137,124091685,2021-07-26,-12.15577,-76.98017,-12.0286,-76.82254,37364.0,3336.0,Lima,Lima
1138,124092912,2021-07-30,-12.15593,-76.97994,-12.1659,-76.98364000000001,4434.0,651.0,Lima,Lima
1139,124088714,2021-07-19,-11.96502,-77.12262,-11.86033,-77.00842,22942.0,3422.0,,Lima
1140,124090136,2021-07-22,-12.14997,-76.98336,-12.10513,-77.03832,16319.0,1469.0,Lima,Lima
1141,124089886,2021-07-19,-11.96517,-77.12181,-12.01393,-77.10512,8073.0,1130.0,,
1142,124091604,2021-07-26,-12.15572,-76.98003,-12.0936,-76.99024,9087.0,787.0,Lima,Lima
1143,124091930,2021-07-27,-12.05447,-77.01488,-11.9716,-76.54934,81366.0,9320.0,Lima,Lima
1144,124090188,2021-07-19,-17.99182,-70.25324,-18.005329999999997,-70.28692,10431.0,896.0,Tacna,Tacna
1145,124092522,2021-07-29,-12.58308,-69.20438,-12.8931,-69.83774,81822.0,4394.0,Madre de Dios,Madre de Dios
1146,124089694,2021-07-21,-5.201519,-80.64629,-5.20029,-80.63372,1766.0,311.0,Departamento de Piura,Departamento de Piura
1147,124090155,2021-07-22,-5.201532,-80.64641,-5.206729999999999,-80.65652,2122.0,384.0,Departamento de Piura,Departamento de Piura
1148,124093125,2021-07-31,-12.15584,-76.98,-12.0936,-76.99024,9081.0,786.0,Lima,Lima
1149,124088531,2021-07-19,-17.99182,-70.25324,-18.009829999999997,-70.24692,2559.0,551.0,Tacna,Tacna
1150,124089841,2021-07-22,-6.716923,-79.81094,-6.774909999999999,-79.85311999999999,15607.0,1694.0,Lambayeque,Lambayeque
1151,124092026,2021-07-27,-12.15581,-76.97998,-12.1597,-76.98554,4092.0,482.0,Lima,Lima
1152,124093236,2021-07-31,-15.49049,-70.13279,-15.3033,-70.26104000000001,27006.0,1675.0,Puno,Puno
1153,124087632,2021-07-19,-11.99522,-77.05573,-11.93413,-77.07772,8426.0,976.0,Lima,Lima
1154,124091932,2021-07-27,-6.765628,-79.87019,-6.134569999999999,-79.69584,80799.0,5819.0,Lambayeque,Lambayeque
1155,124091700,2021-07-26,-9.967894,-76.24822,-9.93331,-76.24754,4730.0,1006.0,Huánuco,Huánuco
1156,124091051,2021-07-25,-12.05501,-77.02959,-11.8542,-77.12854,34272.0,3326.0,Lima,
1157,124088789,2021-07-19,-12.93642,-76.49734,-12.57563,-76.71992,64645.0,3147.0,Lima,Lima
1158,124089697,2021-07-21,-11.99379,-75.286,-12.04763,-75.23012,11149.0,1145.0,Junín,Junín
1159,124092526,2021-07-29,-11.96518,-77.1226,-12.0702,-77.13524000000001,14762.0,1779.0,,
1160,124088627,2021-07-19,-3.756464,-73.26788,-3.81293,-73.34591999999999,12958.0,1974.0,Loreto,Loreto
1161,124089090,2021-07-20,-11.96776,-77.12498,-12.03813,-77.03492,16855.0,2522.0,,Lima
1162,124088721,2021-07-19,-12.01752,-77.00129,-12.20343,-76.99781999999999,28682.0,2419.0,Lima,Lima
1163,124088802,2021-07-19,-9.071735,-78.59804,-9.08061,-78.59982,992.0,198.0,Ancash,Ancash
1164,124088976,2021-07-20,-7.984877,-79.0668,-8.11283,-79.01612,43155.0,3038.0,La Libertad,La Libertad
1165,124088215,2021-07-19,-5.71658,-78.79845,-5.70098,-78.36592,88573.0,6805.0,Cajamarca,Amazonas
1166,124089331,2021-07-21,-12.11982,-76.99744,-12.11453,-77.00612,2001.0,396.0,Lima,Lima
1167,124092672,2021-07-30,-11.52805,-76.64864,-11.5355,-76.65564,3571.0,676.0,Lima,Lima
1168,124093187,2021-07-31,-13.53954,-71.91816,-13.3714,-71.92904,42841.0,3664.0,Cusco,Cusco
1169,124093545,2021-08-01,-12.02402,-77.09888,-12.0207,-76.90994,26214.0,2454.0,,Lima
1170,124090798,2021-07-24,-11.41676,-75.69795,-11.6638,-76.09964000000001,89608.0,7472.0,Junín,Junín
1171,124088842,2021-07-19,-11.9894,-77.10545,-11.87903,-77.02481999999999,17635.0,2087.0,Lima,Lima
1172,124092472,2021-07-29,-8.032765,-79.0709,-8.12669,-79.03984,19790.0,1686.0,La Libertad,La Libertad
1173,124090889,2021-07-24,-5.199583,-80.636,-5.148569999999999,-80.37544,30683.0,2109.0,Departamento de Piura,Departamento de Piura
1174,124092607,2021-07-29,-12.1556,-76.98008,-12.2053,-76.98454000000001,7658.0,971.0,Lima,Lima
1175,124090859,2021-07-24,-17.9917,-70.25331,-18.0505,-70.29174,9610.0,1253.0,Tacna,Tacna
1176,124092338,2021-07-28,-11.97567,-77.01374,-12.1026,-77.03394,17989.0,2245.0,Lima,Lima
1177,124093184,2021-07-31,-13.54003,-71.92626,-13.3714,-71.92904,43852.0,3800.0,Cusco,Cusco
1178,124089479,2021-07-21,-13.6591,-73.37408,-13.67683,-73.40711999999999,6884.0,1319.0,Apurímac,Apurímac
1179,124090169,2021-07-22,-6.716923,-79.81094,-6.51654,-79.86561999999999,38034.0,2981.0,Lambayeque,Lambayeque
1180,124088512,2021-07-19,-13.53029,-71.93884,-13.53223,-71.97052,4206.0,666.0,Cusco,Cusco
1181,124090895,2021-07-24,-5.169246,-80.65781,-4.64663,-79.73474,208581.0,15842.0,Departamento de Piura,Departamento de Piura
1182,124089222,2021-07-20,-9.968393,-76.24791,-9.95056,-76.24712,2594.0,647.0,Huánuco,Huánuco
1183,124090111,2021-07-22,-11.96519,-77.12257,-11.96463,-76.99092,27955.0,3903.0,,Lima
1184,124092152,2021-07-27,-13.54159,-71.92736,-13.134,-72.60434000000001,208833.0,17839.0,Cusco,Cusco
1185,124088928,2021-07-20,-17.99194,-70.25442,-18.05083,-70.29042,9587.0,1300.0,Tacna,Tacna
1186,124091195,2021-07-25,-5.202343,-80.09068,-4.64663,-79.73474,211810.0,15687.0,Departamento de Piura,Departamento de Piura
1187,124092429,2021-07-28,-13.54383,-71.91962,-13.0021,-72.67184,196172.0,16433.0,Cusco,Cusco
1188,124089005,2021-07-19,-9.071735,-78.59804,-10.10263,-78.13022,299480.0,15140.0,Ancash,Ancash
1189,124089627,2021-07-21,-12.15569,-76.97981,-12.23273,-76.97852,12294.0,1378.0,Lima,Lima
1190,124092115,2021-07-27,-12.15574,-76.98003,-12.0658,-76.94204,13706.0,1252.0,Lima,Lima
1191,124088175,2021-07-19,-3.756464,-73.26788,-3.77692,-73.26881999999999,3536.0,594.0,Loreto,Loreto
1192,124087869,2021-07-19,-6.759031,-79.83132,-6.134899999999999,-79.69452,82825.0,6214.0,Lambayeque,Lambayeque
1193,124091365,2021-07-26,-9.136922,-78.52204,-9.75095,-78.23424,146085.0,7898.0,Ancash,Ancash
1194,124088858,2021-07-20,-5.201522,-80.64635,-5.20443,-80.63162,2358.0,395.0,Departamento de Piura,Departamento de Piura
1195,124090826,2021-07-24,-9.888618,-76.21487,-10.7036,-76.25834,126984.0,11186.0,Huánuco,Pasco
1196,124088653,2021-07-19,-11.994,-75.26431,-12.07093,-75.28381999999999,18854.0,2435.0,Junín,Junín
1197,124090549,2021-07-23,-11.10719,-77.59576,-11.0177,-77.61924,11837.0,1279.0,Lima,Lima
1198,124089859,2021-07-22,-16.43739,-71.5208,-16.38203,-71.56432,10615.0,1405.0,Arequipa,Arequipa
1199,124088849,2021-07-19,-12.03601,-77.07905,-12.05223,-77.05752,5268.0,901.0,Lima,Lima
1200,124090150,2021-07-22,-8.12821,-79.04308,-8.14015,-79.05082,1862.0,249.0,La Libertad,La Libertad
1201,124088479,2021-07-19,-11.97491,-77.09039,-11.98313,-77.09622,1416.0,287.0,Lima,Lima
1202,124092511,2021-07-29,-14.04117,-75.69923,-15.3719,-75.17164,227079.0,13781.0,Ica,Ica
1203,124090338,2021-07-23,-11.99266,-77.12611,-12.0718,-77.05034,15766.0,2038.0,,Lima
1204,124092730,2021-07-30,-9.536955,-77.53107,-9.52286,-77.51734,2961.0,567.0,Ancash,Ancash
1205,124091116,2021-07-25,-12.1553,-76.98029,-12.1501,-77.02874,10004.0,1441.0,Lima,Lima
1206,124091284,2021-07-25,-6.773885,-79.85686,-6.651459999999999,-79.74794,28341.0,2987.0,Lambayeque,Lambayeque
1207,124093484,2021-08-01,-11.96509,-77.12269,-11.86,-77.00974000000001,22933.0,3421.0,,Lima
1208,124093166,2021-07-31,-12.15584,-76.98,-12.1001,-77.03734,16379.0,1449.0,Lima,Lima
1209,124092976,2021-07-30,-12.15558,-76.97984,-12.0731,-76.97354,10408.0,802.0,Lima,Lima
1210,124092146,2021-07-27,-12.02595,-77.09799,-12.035,-77.07444000000001,5207.0,757.0,,Lima
1211,124092583,2021-07-29,-11.96518,-77.12276,-11.5355,-76.65564,120192.0,12516.0,,Lima
1212,124092181,2021-07-27,-13.42917,-76.13306,-13.4469,-76.08924,8858.0,919.0,Ica,Ica
1213,124091368,2021-07-26,-11.98611,-77.00695,-12.1295,-77.04614000000001,26346.0,2636.0,Lima,Lima
1214,124090877,2021-07-24,-12.15584,-76.97993,-12.0794,-77.02094000000001,14407.0,1247.0,Lima,Lima
1215,124091231,2021-07-25,-13.30554,-72.11964,-13.6383,-71.38314,147018.0,10655.0,Cusco,Cusco
1216,124089640,2021-07-21,-12.15559,-76.97988,-12.19033,-77.03072,8921.0,1518.0,Lima,Lima
1217,124091106,2021-07-25,-15.48283,-70.13409,-14.8904,-70.59604,93968.0,4678.0,Puno,Puno
1218,124088602,2021-07-19,-12.15567,-76.97986,-12.09433,-77.05272,16983.0,1510.0,Lima,Lima
1219,124090350,2021-07-23,-16.33412,-71.59857,-16.4254,-71.51564,18543.0,2249.0,Arequipa,Arequipa
1220,124088433,2021-07-19,-8.128665,-79.04446,-8.307590000000001,-78.89292,38224.0,3138.0,La Libertad,La Libertad
1221,124088009,2021-07-19,-12.0496,-75.22359,-12.07093,-75.28381999999999,10200.0,1334.0,Junín,Junín
1222,124092961,2021-07-30,-13.67516,-71.66979,-13.4295,-71.84684,44212.0,2957.0,Cusco,Cusco
1223,124092230,2021-07-28,-12.06754,-77.15733,-11.4447,-77.34254,92610.0,6228.0,,Lima
1224,124089177,2021-07-20,-12.04153,-75.22341,-12.05233,-75.23062,1841.0,359.0,Junín,Junín
1225,124088516,2021-07-19,-12.15578,-76.97984,-12.25203,-76.92542,14062.0,1415.0,Lima,Lima
1226,124090509,2021-07-23,-12.15457,-76.98447,-12.1672,-76.94664,6794.0,1192.0,Lima,Lima
1227,124092668,2021-07-30,-11.9768,-77.01421,-12.213,-77.01304,36888.0,3619.0,Lima,Lima
1228,124090933,2021-07-27,-5.168445,-80.65833,-5.372719999999999,-80.74264000000001,35145.0,2799.0,Departamento de Piura,Departamento de Piura
1229,124093016,2021-07-30,-11.96504,-77.12262,-11.8745,-77.08314,18569.0,2067.0,,Lima
1230,124093150,2021-07-31,-12.17091,-76.99521,-12.1784,-77.00214,1369.0,242.0,Lima,Lima
1231,124092423,2021-07-28,-6.766022,-79.87011,-6.76553,-79.87224,386.0,107.0,Lambayeque,Lambayeque
1232,124089253,2021-07-20,-6.766499,-79.86717,-6.448589999999999,-79.61282,59128.0,5194.0,Lambayeque,Lambayeque
1233,124091679,2021-07-26,-7.129245,-79.47578,-7.7025,-79.43954000000001,96887.0,6190.0,La Libertad,La Libertad
1234,124093198,2021-07-31,-5.716521,-78.79841,-5.74463,-78.43364,76333.0,5298.0,Cajamarca,Amazonas
1235,124092824,2021-07-30,-5.201528,-80.6463,-4.911029999999999,-80.71704,43788.0,2615.0,Departamento de Piura,Departamento de Piura
1236,124092606,2021-07-29,-16.33469,-71.54845,-16.0303,-71.95524,113211.0,12543.0,Arequipa,Arequipa
1237,124091362,2021-07-26,-9.098515,-78.56924,-9.12285,-78.55404,4364.0,662.0,Ancash,Ancash
1238,124090101,2021-07-22,-16.43739,-71.5208,-16.47043,-71.71562,33228.0,2760.0,Arequipa,Arequipa
1239,124091333,2021-07-26,-8.081295,-79.02899,-8.13982,-79.05214000000001,8788.0,1407.0,La Libertad,La Libertad
1240,124089946,2021-07-22,-7.98209,-79.06529,-8.14015,-79.05082,40119.0,2264.0,La Libertad,La Libertad
1241,124089983,2021-07-22,-12.15587,-76.97984,-12.10473,-76.98272,7947.0,747.0,Lima,Lima
1242,124090303,2021-07-22,-12.02628,-77.09743,-12.06443,-77.04281999999999,10143.0,1671.0,,Lima
1243,124090991,2021-07-24,-11.99403,-75.26385,-11.9293,-75.32574000000001,14667.0,1801.0,Junín,Junín
1244,124092392,2021-07-28,-9.069157,-78.58754,-8.896840000000001,-78.57174,23456.0,2209.0,Ancash,Ancash
1245,124088900,2021-07-20,-7.409362,-79.56154,-7.60007,-79.33062,54223.0,2794.0,La Libertad,La Libertad
1246,124088517,2021-07-19,-7.317968,-79.48029,-7.421539999999999,-79.55752,17325.0,1349.0,La Libertad,La Libertad
1247,124089137,2021-07-20,-5.201522,-80.64635,-5.33158,-80.67072,19160.0,1960.0,Departamento de Piura,Departamento de Piura
1248,124088954,2021-07-19,-13.39086,-76.14581,-13.43433,-76.13982,7123.0,1116.0,Ica,
1249,124089523,2021-07-21,-12.11982,-76.99744,-12.09133,-77.02342,8113.0,985.0,Lima,Lima
1250,124088139,2021-07-19,-5.20156,-80.64625,-5.18445,-80.68621999999999,5824.0,882.0,Departamento de Piura,Departamento de Piura
