,id,fecha,latitud_origen,longitud_origen,latitud_destino,longitud_destino,distancia,tiempo,distancia_api,tiempo_api,region_origen_Amazonas,region_origen_Ancash,region_origen_Apurímac,region_origen_Arequipa,region_origen_Ayacucho,region_origen_Cajamarca,region_origen_Callao,region_origen_Cusco,region_origen_Departamento de Piura,region_origen_Huancavelica,region_origen_Huánuco,region_origen_Ica,region_origen_Junín,region_origen_La Libertad,region_origen_Lambayeque,region_origen_Lima,region_origen_Loreto,region_origen_Madre de Dios,region_origen_Moquegua,region_origen_Pasco,region_origen_Puno,region_origen_San Martín,region_origen_Tacna,region_origen_Tumbes,region_origen_Ucayali,region_destino_Amazonas,region_destino_Ancash,region_destino_Apurímac,region_destino_Arequipa,region_destino_Ayacucho,region_destino_Cajamarca,region_destino_Cusco,region_destino_Departamento de Piura,region_destino_Huancavelica,region_destino_Huánuco,region_destino_Ica,region_destino_Junín,region_destino_La Libertad,region_destino_Lambayeque,region_destino_Lima,region_destino_Loreto,region_destino_Madre de Dios,region_destino_Moquegua,region_destino_Pasco,region_destino_Puno,region_destino_San Martín,region_destino_Tacna,region_destino_Tumbes,region_destino_Ucayali
887,124092952,2021-07-30,-9.536955,-77.53107,-9.52604,-77.53794,1906.0,450.0,2246.1,197.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,124088536,2021-07-19,-11.97679,-77.01421,-11.95203,-76.88682,24018.0,3136.0,26286.9,1970.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
889,124092702,2021-07-30,-9.068388,-78.59687,-9.08191,-78.57734,3204.0,558.0,3275.6,301.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,124091146,2021-07-25,-13.53177,-71.96661,-13.4395,-72.32624,48611.0,3965.0,49780.9,3303.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,124093122,2021-07-31,-9.536642,-77.53133,-9.40765,-77.60054000000001,21161.0,2350.0,21916.5,1506.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,124090326,2021-07-23,-6.76583,-79.86971,-6.93007,-79.59064000000001,52162.0,3661.0,48068.0,3565.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
893,124088463,2021-07-19,-11.98301,-77.00322,-12.02683,-77.00511999999999,6665.0,1103.0,6140.2,660.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
894,124093105,2021-07-31,-6.484162,-76.36066,-5.9289,-77.03004,130666.0,10003.0,130151.9,7666.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
895,124091752,2021-07-26,-12.15563,-76.97998,-12.0759,-76.94314,13856.0,1283.0,14419.4,1036.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
896,124092414,2021-07-28,-11.96507,-77.12269,-11.4834,-76.62794000000001,105119.0,9602.0,104786.8,7228.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
897,124092314,2021-07-28,-16.45166,-71.51167,-16.3468,-71.62354,25726.0,3632.0,24576.3,2215.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,124090131,2021-07-22,-12.02628,-77.09743,-12.04743,-76.95562,20925.0,2265.0,18669.3,1521.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
899,124092845,2021-07-30,-15.83892,-70.02016,-15.8206,-70.02384,2787.0,508.0,2809.2,326.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
900,124089916,2021-07-22,-14.04122,-75.69939,-14.08813,-75.74622,9099.0,1440.0,9568.2,982.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
901,124092925,2021-07-30,-12.1556,-76.98029,-12.8075,-76.57474,94320.0,5015.0,94024.3,5053.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
902,124089100,2021-07-20,-15.83613,-70.01984,-14.99413,-70.41462,115423.0,7250.0,114087.5,6155.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
903,124093060,2021-07-30,-14.8369,-74.94228,-14.0878,-75.74754,148324.0,8674.0,142765.6,8705.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
904,124093514,2021-08-01,-7.180252,-78.48965,-6.603149999999999,-78.76924000000001,121244.0,13539.0,156669.0,10135.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,124091730,2021-07-26,-11.9651,-77.12276,-11.9898,-77.09244000000001,4877.0,1297.0,4925.1,585.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
906,124089072,2021-07-20,-17.20643,-70.95251,-17.197329999999997,-70.92811999999999,3726.0,617.0,3814.8,577.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
907,124092085,2021-07-27,-12.15552,-76.97973,-12.0714,-77.00454,12517.0,1203.0,12564.2,833.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
908,124093064,2021-07-30,-14.8369,-74.94228,-14.6995,-74.14594000000001,154629.0,11491.0,154172.8,7639.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,124092769,2021-07-30,-3.558845,-80.41836,-3.57722,-80.45514,9928.0,1143.0,7062.5,660.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
910,124089907,2021-07-19,-11.97491,-77.09039,-12.05083,-77.12052,11945.0,1353.0,11935.3,1005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
911,124092174,2021-07-27,-6.765628,-79.87019,-6.76624,-79.85054000000001,2795.0,453.0,2678.1,243.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
912,124090167,2021-07-22,-11.96512,-77.1227,-12.01393,-77.10512,9002.0,1091.0,6025.6,647.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
913,124091707,2021-07-26,-12.15582,-76.98003,-12.1388,-76.99554,4075.0,593.0,3800.7,381.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
914,124092886,2021-07-30,-5.201528,-80.6463,-5.25266,-80.65694,7711.0,659.0,7683.6,614.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,124088756,2021-07-19,-12.781,-74.99245,-12.71903,-74.63922,75628.0,8637.0,70342.7,4605.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,124090868,2021-07-24,-11.96508,-77.12265,-12.0541,-77.03344,21533.0,2790.0,16635.7,1541.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
917,124093434,2021-08-01,-12.0951,-77.02655,-12.2207,-76.94534,22517.0,1974.0,17768.2,1389.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
918,124092081,2021-07-27,-5.194591,-80.68914,-5.89671,-81.02304000000001,102675.0,6373.0,103204.2,6745.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,124090937,2021-07-24,-12.15131,-76.97981,-12.1765,-76.98734,5382.0,692.0,4497.5,432.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
920,124089799,2021-07-22,-15.4938,-70.1338,-15.52283,-70.12622,3926.0,693.0,3931.0,332.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
921,124090849,2021-07-24,-7.167337,-78.50594,-7.1454,-78.52014,4093.0,906.0,4266.1,380.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,124089957,2021-07-19,-8.422065,-74.5634,-8.4114,-74.62751999999999,15838.0,1627.0,16055.8,1147.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
923,124090149,2021-07-22,-13.42426,-76.13197,-13.41683,-76.15032,2778.0,547.0,2660.5,275.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
924,124088922,2021-07-20,-12.94639,-76.38345,-13.18773,-76.34642,67721.0,4264.0,46751.4,2919.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
925,124089115,2021-07-20,-12.18305,-76.99783,-13.42213,-76.19332,182746.0,8726.0,174962.9,8785.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
926,124089915,2021-07-22,-5.730422,-78.7793,-5.738169999999999,-78.78502,2562.0,621.0,2122.4,320.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,124090056,2021-07-22,-7.409522,-79.56152,-7.854229999999999,-79.15281999999999,76460.0,4482.0,75747.6,4052.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
928,124089795,2021-07-22,-11.9768,-77.01405,-12.16443,-77.02862,24349.0,2465.0,23718.4,1892.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
929,124092760,2021-07-30,-11.9654,-77.12267,-11.985,-77.13264000000001,3944.0,727.0,3897.5,494.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
930,124092928,2021-07-30,-11.99401,-75.26401,-11.9558,-75.27944000000001,11086.0,1535.0,6200.2,704.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
931,124091690,2021-07-26,-8.081295,-79.02899,-7.91118,-78.56104,75244.0,6578.0,75440.1,3899.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
932,124092889,2021-07-30,-5.201528,-80.6463,-5.33125,-80.67204000000001,17827.0,1794.0,19211.6,1751.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,124092279,2021-07-28,-11.86174,-77.07834,-11.985,-77.13264000000001,21762.0,2489.0,21110.8,1703.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
934,124091904,2021-07-27,-15.49013,-70.13274,-15.3033,-70.26104000000001,26981.0,1670.0,27214.5,1643.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
935,124089675,2021-07-21,-12.08723,-76.973,-12.16623,-76.98232,10557.0,922.0,10216.4,734.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
936,124091593,2021-07-26,-13.54204,-71.92684,-13.5512,-71.99224000000001,9077.0,1483.0,9730.8,795.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,124090925,2021-07-24,-9.967615,-76.24831,-9.95907,-76.20994,30305.0,5049.0,16031.4,2226.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,124089505,2021-07-21,-3.55866,-80.41882,-4.27499,-81.22202,139452.0,9638.0,139525.8,7424.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,124091632,2021-07-26,-11.96514,-77.12267,-11.9941,-77.08774,6360.0,1440.0,6041.4,650.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
940,124090725,2021-07-24,-12.01025,-77.11206,-12.0641,-77.04414,13514.0,1808.0,13279.8,1134.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
941,124091945,2021-07-27,-16.38556,-71.54858,-16.4151,-71.48974,10703.0,1659.0,9536.7,972.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,124093325,2021-08-01,-12.17103,-76.93021,-12.0714,-77.00454,19151.0,2050.0,17905.6,1341.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
943,124090112,2021-07-22,-16.60076,-72.76958,-16.13833,-73.87262,151919.0,9446.0,152496.5,7133.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,124092502,2021-07-29,-13.54062,-71.9343,-13.8416,-71.52694000000001,87799.0,6518.0,73130.1,5305.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,124090239,2021-07-22,-12.58308,-69.20439,-12.58833,-69.20532,847.0,229.0,752.6,122.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
946,124090775,2021-07-24,-11.99144,-77.01133,-12.1414,-76.94954,26929.0,3105.0,23246.5,1881.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
947,124092324,2021-07-28,-11.86174,-77.07834,-11.8944,-77.13344000000001,15453.0,2333.0,16782.6,1355.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
948,124092683,2021-07-30,-11.9768,-77.01421,-12.1933,-77.00844000000001,29666.0,3334.0,29696.9,2306.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
949,124093461,2021-08-01,-11.05753,-75.33189,-10.9539,-75.23394,23619.0,2049.0,21925.2,1458.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
950,124088574,2021-07-19,-12.15578,-76.97984,-12.07343,-76.97222,10581.0,842.0,10535.1,717.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
951,124090211,2021-07-22,-7.18025,-78.48967,-6.57759,-78.74741999999999,162869.0,14407.0,147285.8,9214.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,124092711,2021-07-30,-11.96504,-77.12262,-12.0791,-77.11724000000001,15417.0,1829.0,15127.9,1309.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
953,124090986,2021-07-24,-12.15573,-76.98003,-12.1157,-77.02174000000001,8512.0,1195.0,8211.9,736.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
954,124090147,2021-07-22,-17.99216,-70.25239,-17.77093,-70.83771999999999,69972.0,3244.0,69998.0,3549.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
955,124089085,2021-07-20,-12.15574,-76.97991,-12.20323,-77.03232,9740.0,1703.0,9727.4,993.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
956,124089871,2021-07-22,-11.87568,-77.03142,-11.97433,-77.09582,16103.0,2176.0,16336.0,1351.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
957,124090987,2021-07-24,-12.94966,-76.37708,-13.0122,-76.46924,26899.0,1843.0,15189.6,1869.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
958,124089434,2021-07-21,-5.201519,-80.64629,-5.47586,-80.74902,37032.0,3536.0,37066.7,2688.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,124089878,2021-07-22,-11.96686,-77.12447,-12.08963,-77.06212,18773.0,2516.0,18793.3,1548.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
960,124093126,2021-07-31,-11.11552,-77.6105,-10.9329,-77.66144,28367.0,2038.0,44347.7,2915.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
961,124092600,2021-07-29,-11.96498,-77.1226,-12.0702,-77.13524000000001,14738.0,1772.0,13579.5,1285.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
962,124092170,2021-07-27,-6.765628,-79.87019,-6.77197,-79.85144,2864.0,481.0,2749.2,253.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
963,124089884,2021-07-22,-11.9768,-77.01405,-12.16753,-76.94532,30521.0,3287.0,25906.7,1998.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
964,124090517,2021-07-23,-11.99379,-75.286,-12.095,-75.20954,15931.0,2217.0,15933.3,1056.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
965,124092822,2021-07-30,-5.201528,-80.6463,-4.90849,-80.70384,41370.0,2287.0,37586.2,2048.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,124091993,2021-07-27,-11.11382,-77.60959,-10.7281,-77.68374,60700.0,3792.0,55365.6,3504.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
967,124088681,2021-07-19,-12.01752,-77.00129,-12.09393,-76.98892,12082.0,1289.0,12094.0,936.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
968,124088567,2021-07-19,-16.44975,-71.5549,-16.44383,-71.52691999999999,3947.0,672.0,3777.7,452.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,124092883,2021-07-30,-5.177971,-80.67288,-4.91304,-80.82014000000001,47390.0,3019.0,47386.1,2575.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,124088872,2021-07-20,-15.83613,-70.01984,-15.30363,-70.25972,70757.0,5075.0,70078.6,4292.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
971,124092023,2021-07-27,-12.15574,-76.98003,-12.1624,-76.99364,4253.0,631.0,3982.6,392.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
972,124087925,2021-07-19,-13.53988,-71.92007,-13.53583,-71.95082,3838.0,637.0,3918.2,328.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
